id_cliente,nome_cliente,API,ID API,Versão,METODO_RECURSO,Requisições,Perfomance (ms),Disponibilidade
0,,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,1,"30,00","100,00%"
0,,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,1,"85,00","100,00%"
0,,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,1,"68,00","100,00%"
0,,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,4,"209,00","100,00%"
0,,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,1,"337,00","100,00%"
0,,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,1,"36,00","100,00%"
0,,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,1,"27,00","100,00%"
0,,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,1,"50,00","100,00%"
0,,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,1,"34,00","100,00%"
0,,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,1,"32,00","100,00%"
0,,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,1,"37,00","100,00%"
0,,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,1,"42,00","100,00%"
0,,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,1,"44,00","100,00%"
0,,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,1,"50,00","100,00%"
0,,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,1,"69,00","100,00%"
0,,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,1,"38,00","100,00%"
0,,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,1,"34,00","100,00%"
0,,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,1,"74,00","100,00%"
0,,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,1,"31,00","100,00%"
0,,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,1,"54,00","100,00%"
0,,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,1,"41,00","100,00%"
0,,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,1,"262,00","100,00%"
0,,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,1,"31,00","100,00%"
1,ARCO_CENTRAL,Pix,8175497,v1,GET / Pix - Consultar Pix,97,"9,00","100,00%"
1,ARCO_CENTRAL,Pix,8175497,v1,PATCH / PIX - Gerenciamento de Cobranças,435004,"1529,79","99,99%"
1,ARCO_CENTRAL,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,11931,"50,00","100,00%"
1,ARCO_CENTRAL,Pix,8175497,v1,PATCH / PIX - Gerenciamento de Cobranças,752,"49,50","100,00%"
1,ARCO_CENTRAL,Pix,8175497,v1,PUT / PIX - Gerenciamento de Devoluções,4933,"78,74","100,00%"
1,ARCO_CENTRAL,Pix,8175497,v1,PUT / PIX - Gerenciamento de Devoluções,22,"12,00","100,00%"
1,ARCO_CENTRAL,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,27452,"54,00","100,00%"
1,ARCO_CENTRAL,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,45,"33,00","100,00%"
1,ARCO_CENTRAL,Pix,8175497,v1,GET / Pix - Consultar Pix,24709,"729,94","99,92%"
1,ARCO_CENTRAL,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,11449089,"3650,62","99,98%"
1,ARCO_CENTRAL,Pix,8175497,v1,PUT / Pix - QR Code,1396,"10,50","100,00%"
1,ARCO_CENTRAL,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,140192,"2056,89","99,63%"
1,ARCO_CENTRAL,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,1977095,"2973,03","99,95%"
1,ARCO_CENTRAL,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /,29487,"58,50","100,00%"
1,ARCO_CENTRAL,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /,3354385,"3139,68","99,85%"
1,ARCO_CENTRAL,Pix,8175497,v1,GET / PIX - Gerenciamento de Devoluções,25,"34,21","96,00%"
1,ARCO_CENTRAL,Pix,8175497,v1,PUT / Pix - QR Code,352894,"1813,46","99,95%"
2,ATLAS_DINAMICO,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,247,"105,19","100,00%"
2,ATLAS_DINAMICO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,2792,"46,33","99,96%"
2,ATLAS_DINAMICO,Pix,8175497,v1,PUT / Pix - QR Code,14999,"991,05","99,23%"
3,CICLO_INFERIOR,Pix,8175497,v1,PATCH / PIX - Gerenciamento de Cobranças,25,"81,60","100,00%"
3,CICLO_INFERIOR,Pix,8175497,v1,PUT / PIX - Gerenciamento de Devoluções,10,"151,75","100,00%"
3,CICLO_INFERIOR,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,60607,"724,98","99,93%"
3,CICLO_INFERIOR,Pix,8175497,v1,PUT / Pix - QR Code,7859,"738,25","98,98%"
4,CICLO_QUENTE,Pix,8175497,v1,PUT / Pix - QR Code,27,"63,50","100,00%"
5,SYSTEM_ESTAVEL,Pix,8175497,v1,PUT / Pix - QR Code,8,"1111,40","50,00%"
5,SYSTEM_ESTAVEL,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,393,"55,75","100,00%"
6,STREAM_SERENO,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,21,"66,81","100,00%"
6,STREAM_SERENO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,95,"20,38","100,00%"
7,ECO_INTENSO,Pix,8175497,v1,PUT / Pix - QR Code,2,"57,50","100,00%"
7,ECO_INTENSO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,4,"38,00","100,00%"
8,NODO_MODERNO,Pix,8175497,v1,PUT / Pix - QR Code,153,"73,25","100,00%"
8,NODO_MODERNO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,68,"44,83","100,00%"
9,FIBRA_ABSTRATO,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /,17061,"131,45","100,00%"
9,FIBRA_ABSTRATO,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,17,"67,33","100,00%"
10,STREAM_CLARO,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /,288,"42,33","100,00%"
11,BLOCO_REMOTO,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /,3920,"87,56","98,47%"
12,CORRENTE_FIXO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,10,"27,00","100,00%"
13,ESTRELA_UMIDO,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,10341,"109,30","99,72%"
14,EIXO_ABSTRATO,Pix,8175497,v1,PUT / Pix - QR Code,1,"78,00","100,00%"
15,TOPO_VERDE,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /,56,"38,95","100,00%"
15,TOPO_VERDE,Pix,8175497,v1,PUT / Pix - QR Code,32,"72,65","100,00%"
16,AREIA_MULTIPLO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,2638,"51,95","99,92%"
16,AREIA_MULTIPLO,Pix,8175497,v1,PUT / Pix - QR Code,3135,"120,26","99,36%"
17,CORE_AGIL,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /,4350,"127,10","99,86%"
17,CORE_AGIL,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,270,"74,14","100,00%"
17,CORE_AGIL,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,4,"40,50","100,00%"
18,LINHA_NITIDO,Pix,8175497,v1,PUT / Pix - QR Code,326058,"1963,92","99,08%"
18,LINHA_NITIDO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,1708965,"1613,73","99,88%"
19,HORIZONTE_FECHADO,Pix,8175497,v1,PUT / Pix - QR Code,5,"66,50","100,00%"
19,HORIZONTE_FECHADO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,4,"42,50","100,00%"
20,VALE_MOVEL,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /,736,"49,59","100,00%"
21,ILHA_AGIL,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,27263,"127,71","99,86%"
21,ILHA_AGIL,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,3126,"465,49","99,04%"
22,ARCO_RARE,Pix,8175497,v1,PATCH / PIX - Gerenciamento de Cobranças,2,"81,00","100,00%"
22,ARCO_RARE,Pix,8175497,v1,PUT / Pix - QR Code,9,"71,17","100,00%"
22,ARCO_RARE,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,19,"62,00","100,00%"
23,NORTE_SERENO,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,452,"49,24","100,00%"
24,FAIXA_SUPERIOR,Pix,8175497,v1,PUT / Pix - QR Code,14,"68,00","100,00%"
24,FAIXA_SUPERIOR,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,24,"42,89","100,00%"
24,FAIXA_SUPERIOR,Pix,8175497,v1,PATCH / PIX - Gerenciamento de Cobranças,1,"108,00","100,00%"
25,SOMBRA_VERDE,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,10266,"93,97","99,79%"
26,BASE_LARGO,Pix,8175497,v1,PUT / Pix - QR Code,1,"62,00","100,00%"
26,BASE_LARGO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,5196177,"1808,04","99,73%"
27,PICO_FLUIDO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,26358997,"1990,70","99,98%"
27,PICO_FLUIDO,Pix,8175497,v1,PUT / Pix - QR Code,3834,"123,97","99,97%"
28,TRAMA_VASTO,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,70,"70,14","100,00%"
28,TRAMA_VASTO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,921,"23,09","100,00%"
29,LINK_DOURADO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,3258593,"1956,25","99,74%"
29,LINK_DOURADO,Pix,8175497,v1,PUT / Pix - QR Code,9228,"514,57","99,80%"
30,GRID_UMIDO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,703,"44,66","100,00%"
30,GRID_UMIDO,Pix,8175497,v1,PUT / Pix - QR Code,680,"143,80","96,76%"
31,VENTO_MULTIPLO,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,18,"57,93","88,89%"
31,VENTO_MULTIPLO,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,872,"210,07","99,54%"
31,VENTO_MULTIPLO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,5272,"178,87","99,85%"
31,VENTO_MULTIPLO,Pix,8175497,v1,PATCH / PIX - Gerenciamento de Cobranças,55,"106,25","85,45%"
32,DELTA_FINO,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,40785,"857,51","98,83%"
32,DELTA_FINO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,182238,"715,78","99,78%"
33,STREAM_FOSCO,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,90,"42,79","100,00%"
34,EDGE_NOVO,Pix,8175497,v1,PUT / Pix - QR Code,3944,"300,58","95,13%"
34,EDGE_NOVO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,257583,"681,92","99,90%"
35,LINK_PASSIVO,Pix,8175497,v1,PUT / Pix - QR Code,786,"99,63","98,73%"
35,LINK_PASSIVO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,210573,"147,60","100,00%"
35,LINK_PASSIVO,Pix,8175497,v1,PATCH / PIX - Gerenciamento de Cobranças,46,"89,68","100,00%"
36,BRISA_GAMA,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,24,"19,33","100,00%"
36,BRISA_GAMA,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,242,"39,34","98,35%"
36,BRISA_GAMA,Pix,8175497,v1,PATCH / PIX - Gerenciamento de Cobranças,6,"95,33","100,00%"
36,BRISA_GAMA,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,6,"67,67","100,00%"
37,VECTOR_DINAMICO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,702597,"555,41","99,96%"
37,VECTOR_DINAMICO,Pix,8175497,v1,PUT / Pix - QR Code,22954,"599,19","99,45%"
37,VECTOR_DINAMICO,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,1,"68,00","100,00%"
38,TORRE_LENTO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,344,"17,78","100,00%"
38,TORRE_LENTO,Pix,8175497,v1,PATCH / PIX - Gerenciamento de Cobranças,31,"95,39","100,00%"
38,TORRE_LENTO,Pix,8175497,v1,PUT / Pix - QR Code,32,"62,84","100,00%"
39,TOPO_MOVEL,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,2610048,"1526,75","99,77%"
39,TOPO_MOVEL,Pix,8175497,v1,PUT / Pix - QR Code,15168,"212,98","51,84%"
40,SEMENTE_SUPERIOR,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,8662,"18,68","100,00%"
40,SEMENTE_SUPERIOR,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,500,"176,29","99,80%"
41,SOMBRA_PASSIVO,Pix,8175497,v1,PUT / Pix - QR Code,33,"71,30","100,00%"
41,SOMBRA_PASSIVO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,1978,"1179,64","99,49%"
41,SOMBRA_PASSIVO,Pix,8175497,v1,PATCH / PIX - Gerenciamento de Cobranças,17,"85,13","100,00%"
42,TRAMA_SOLAR,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,3871,"61,22","97,13%"
43,ORIGEM_SECO,Pix,8175497,v1,PUT / Pix - QR Code,312,"66,32","100,00%"
43,ORIGEM_SECO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,4305,"76,72","99,98%"
44,ANEL_FECHADO,Pix,8175497,v1,PATCH / PIX - Gerenciamento de Cobranças,16,"87,85","100,00%"
44,ANEL_FECHADO,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,2598,"212,60","99,27%"
44,ANEL_FECHADO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,78052,"231,37","99,99%"
45,COSMOS_AGIL,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,83107,"423,37","85,46%"
45,COSMOS_AGIL,Pix,8175497,v1,PUT / Pix - QR Code,46002,"1011,74","99,79%"
46,DELTA_PUJANTE,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,14924,"122,14","99,97%"
46,DELTA_PUJANTE,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,653,"72,97","99,23%"
47,ROCHA_LUNAR,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,97462,"476,25","99,95%"
47,ROCHA_LUNAR,Pix,8175497,v1,PATCH / PIX - Gerenciamento de Cobranças,315,"125,19","87,62%"
47,ROCHA_LUNAR,Pix,8175497,v1,PUT / Pix - QR Code,3923,"367,50","99,41%"
48,LINK_NEUTRO,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,94032,"51,06","99,89%"
49,AURORA_MORTO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,260,"63,40","100,00%"
49,AURORA_MORTO,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,90,"67,98","100,00%"
49,AURORA_MORTO,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,108,"47,72","100,00%"
49,AURORA_MORTO,Pix,8175497,v1,PATCH / PIX - Gerenciamento de Cobranças,3,"89,00","100,00%"
50,DELTA2_FIXO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,1904,"39,67","100,00%"
50,DELTA2_FIXO,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,497,"182,73","97,59%"
50,DELTA2_FIXO,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,1806,"74,06","99,78%"
50,DELTA2_FIXO,Pix,8175497,v1,PATCH / PIX - Gerenciamento de Cobranças,13,"499,60","92,31%"
51,SINAL_CURVO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,12279,"555,51","99,71%"
51,SINAL_CURVO,Pix,8175497,v1,PUT / Pix - QR Code,232,"158,30","96,12%"
52,COSMOS_BETA,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,49804,"345,94","99,92%"
52,COSMOS_BETA,Pix,8175497,v1,PATCH / PIX - Gerenciamento de Cobranças,158,"159,79","97,47%"
52,COSMOS_BETA,Pix,8175497,v1,GET / PIX - Gerenciamento de Devoluções,6,"32,00","100,00%"
52,COSMOS_BETA,Pix,8175497,v1,PUT / Pix - QR Code,2448,"256,52","99,22%"
53,MATRIX_FINO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,40749,"68,92","100,00%"
53,MATRIX_FINO,Pix,8175497,v1,PUT / Pix - QR Code,1534,"185,01","99,22%"
54,ARCO_EXATO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,74471,"304,95","99,98%"
54,ARCO_EXATO,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,4601,"226,58","99,39%"
54,ARCO_EXATO,Pix,8175497,v1,PATCH / PIX - Gerenciamento de Cobranças,207,"194,11","98,07%"
55,PRISMA_ESTREITO,Pix,8175497,v1,PATCH / PIX - Gerenciamento de Cobranças,11,"87,50","100,00%"
55,PRISMA_ESTREITO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,2304,"23,30","100,00%"
55,PRISMA_ESTREITO,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,305,"87,01","100,00%"
56,NODEX_VERDE,Pix,8175497,v1,PUT / PIX - Gerenciamento de Devoluções,16,"104,67","12,50%"
56,NODEX_VERDE,Pix,8175497,v1,GET / Pix - Consultar Pix,19,"45,75","100,00%"
56,NODEX_VERDE,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,4766,"101,95","100,00%"
56,NODEX_VERDE,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,7399314,"1822,54","99,92%"
56,NODEX_VERDE,Pix,8175497,v1,PUT / Pix - QR Code,1923,"122,00","99,48%"
57,HORIZONTE_MODERNO,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,1,"71,00","100,00%"
57,HORIZONTE_MODERNO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,1352,"106,29","99,93%"
57,HORIZONTE_MODERNO,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,864,"147,59","99,77%"
58,WAVE_ESTREITO,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,7,"48,00","100,00%"
59,FLUXO_SERENO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,5771390,"1740,00","99,86%"
59,FLUXO_SERENO,Pix,8175497,v1,PUT / Pix - QR Code,4501,"341,39","98,62%"
60,LESTE_SECO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,947,"40,39","100,00%"
60,LESTE_SECO,Pix,8175497,v1,PUT / PIX - Gerenciamento de Devoluções,2,"163,00","100,00%"
60,LESTE_SECO,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,357,"75,85","100,00%"
60,LESTE_SECO,Pix,8175497,v1,PATCH / PIX - Gerenciamento de Cobranças,26,"143,64","100,00%"
61,DELTA2_BAIXO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,1238,"64,46","99,60%"
62,STREAM_ALTO,Pix,8175497,v1,PUT / Pix - QR Code,59,"71,20","100,00%"
63,GRADE_EXATO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,30,"30,80","100,00%"
63,GRADE_EXATO,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,7,"591,67","85,71%"
64,CORRENTE_NITIDO,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /,41311,"115,02","99,91%"
65,TORRE_SECO,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,51911,"167,44","99,73%"
65,TORRE_SECO,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,4085,"161,55","99,76%"
65,TORRE_SECO,Pix,8175497,v1,PATCH / PIX - Gerenciamento de Cobranças,4113,"53,12","99,90%"
66,DELTA_FRIO,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,5481,"74,53","99,93%"
66,DELTA_FRIO,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,18620,"128,73","99,74%"
66,DELTA_FRIO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,597,"94,01","98,32%"
66,DELTA_FRIO,Pix,8175497,v1,PATCH / PIX - Gerenciamento de Cobranças,5540,"25,51","99,39%"
67,DELTA_CALMO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,27337,"96,64","99,99%"
67,DELTA_CALMO,Pix,8175497,v1,PUT / Pix - QR Code,957,"70,31","99,48%"
68,FIBRA_CURVO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,1,"21,00","100,00%"
69,ORIGEM_PURO,Pix,8175497,v1,PATCH / PIX - Gerenciamento de Cobranças,3812,"188,30","99,53%"
69,ORIGEM_PURO,Pix,8175497,v1,PUT / Pix - QR Code,15935,"345,26","99,42%"
69,ORIGEM_PURO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,531601,"1566,87","99,73%"
70,CAMINHO_UMIDO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,1,"61,00","100,00%"
70,CAMINHO_UMIDO,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,1,"64,00","100,00%"
71,ECO_ABERTO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,483,"18,50","100,00%"
71,ECO_ABERTO,Pix,8175497,v1,PUT / Pix - QR Code,3,"71,50","100,00%"
72,DELTA_INTERNO,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,53,"17,61","100,00%"
73,PLANO_NITIDO,Pix,8175497,v1,PATCH / PIX - Gerenciamento de Cobranças,972,"198,23","99,07%"
73,PLANO_NITIDO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,690521,"1364,21","99,79%"
73,PLANO_NITIDO,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,33029,"900,64","99,23%"
74,MATRIX_ABERTO,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /,53111,"185,82","99,75%"
74,MATRIX_ABERTO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,94,"63,00","100,00%"
74,MATRIX_ABERTO,Pix,8175497,v1,PUT / Pix - QR Code,414,"61,00","100,00%"
75,BLOCO_SUPERIOR,Pix,8175497,v1,PATCH / PIX - Gerenciamento de Cobranças,6891,"88,73","99,90%"
75,BLOCO_SUPERIOR,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,6838,"229,98","99,93%"
75,BLOCO_SUPERIOR,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,17242,"111,65","99,79%"
76,LUZ_UNICO,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /,1527475,"1732,33","99,69%"
77,TRILHA_ATIVO,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,1,"83,00","100,00%"
77,TRILHA_ATIVO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,6,"23,00","100,00%"
78,PULSO_PURO,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,14825,"179,26","99,68%"
79,PONTE_EXATO,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /,17,"33,50","100,00%"
79,PONTE_EXATO,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,2,"58,00","100,00%"
80,COSMOS_COMPLEXO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,2991,"79,35","99,20%"
80,COSMOS_COMPLEXO,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,434,"68,15","100,00%"
81,AXIS_PAR,Pix,8175497,v1,PUT / Pix - QR Code,3306,"170,40","99,61%"
81,AXIS_PAR,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,8,"59,17","100,00%"
81,AXIS_PAR,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /,26522,"79,40","99,76%"
81,AXIS_PAR,Pix,8175497,v1,PATCH / PIX - Gerenciamento de Cobranças,481,"168,30","88,36%"
82,PONTE_ANALOGICO,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /,1175,"40,95","100,00%"
83,DELTA2_PAR,Pix,8175497,v1,PUT / Pix - QR Code,1359,"295,54","98,97%"
83,DELTA2_PAR,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,33409,"119,18","99,99%"
84,ORBITA_CLARO,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,32,"78,76","100,00%"
84,ORBITA_CLARO,Pix,8175497,v1,PATCH / PIX - Gerenciamento de Cobranças,24,"183,67","100,00%"
84,ORBITA_CLARO,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,16979,"150,48","99,77%"
84,ORBITA_CLARO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,9,"45,67","100,00%"
85,BASE_ABSTRATO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,11137,"28,33","100,00%"
85,BASE_ABSTRATO,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,2,"37,00","100,00%"
85,BASE_ABSTRATO,Pix,8175497,v1,PATCH / PIX - Gerenciamento de Cobranças,9,"104,80","100,00%"
85,BASE_ABSTRATO,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,27,"72,69","100,00%"
86,NEXO_REMOTO,Pix,8175497,v1,PUT / PIX - Gerenciamento de Cobranças,2,"79,00","100,00%"
86,NEXO_REMOTO,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,6,"40,83","100,00%"
86,NEXO_REMOTO,Pix,8175497,v1,PATCH / PIX - Gerenciamento de Cobranças,2,"16,50","100,00%"
86,NEXO_REMOTO,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /pix,14396,"170,56","99,74%"
86,NEXO_REMOTO,Pix,8175497,v1,GET / Pix - Consultar Pix,6,"37,50","100,00%"
87,PONTE_AMPL0,Pix,8175497,v1,GET / PIX - Gerenciamento de Cobranças,1,"76,00","100,00%"
87,PONTE_AMPL0,Pix,8175497,v1,GET / PIX - Gerenciamento de Pix recebidos /,51012,"145,40","99,75%"
87,PONTE_AMPL0,Pix,8175497,v1,PATCH / PIX - Gerenciamento de Cobranças,1021,"214,22","94,03%"
87,PONTE_AMPL0,Pix,8175497,v1,PUT / Pix - QR Code,8544,"511,93","99,34%"
88,CAMADA_AMPL0,Pix,8175497,v1,PATCH / PIX - Gerenciamento de Cobranças,1,"92,00","100,00%"
88,CAMADA_AMPL0,Pix,8175497,v1,PUT / Pix - QR Code,1,"66,00","100,00%"
